#    50  250  500  1000  2500  5000  7000
72   13450.0   4537.0   6324.0   12596.0   32360.0   64088.0   90100.0
73   11184.0   3767.0   5885.0   12017.0   31507.0   63635.0   88274.0
74   14493.0   3920.0   5908.0   12255.0   31059.0   62415.0   87885.0
75   13303.0   4275.0   5955.0   12419.0   31422.0   63403.0   88124.0
76   11875.0   4088.0   5914.0   11377.0   31678.0   64588.0   88126.0
77   12070.0   3213.0   6083.0   12344.0   30070.0   64200.0   88936.0
78   16471.0   3739.0   6224.0   12280.0   31688.0   64707.0   90301.0
79   8260.0   3302.0   5796.0   12595.0   32752.0   65798.0   91854.0
80   12482.0   3125.0   6343.0   12759.0   31155.0   65127.0   93656.0
81   9899.0   3008.0   6282.0   12715.0   33359.0   67153.0   92199.0
82   7987.0   3084.0   5742.0   12836.0   33154.0   68432.0   94478.0
83   10190.0   3106.0   6125.0   12416.0   33906.0   68335.0   93823.0
84   13079.0   2763.0   6301.0   13979.0   33725.0   63939.0   93336.0
85   10231.0   3121.0   6707.0   13636.0   33265.0   66666.0   93589.0
86   10824.0   2980.0   5842.0   12808.0   34073.0   67107.0   95765.0
87   7023.0   2993.0   6248.0   13296.0   33705.0   67892.0   96891.0
88   5743.0   3134.0   6288.0   12416.0   34959.0   70321.0   94641.0
89   10309.0   3018.0   6050.0   12947.0   33769.0   69988.0   95620.0
90   8766.0   2781.0   5791.0   12648.0   33996.0   68967.0   95120.0
91   6838.0   2763.0   6423.0   12985.0   33297.0   71389.0   94750.0
92   7472.0   3027.0   6056.0   12569.0   33988.0   72119.0   99260.0
93   8912.0   2870.0   6669.0   12917.0   34408.0   70760.0   95619.0
94   10003.0   3028.0   6367.0   13247.0   34333.0   72251.0   98446.0
95   5841.0   2981.0   6370.0   13063.0   35858.0   72026.0   102228.0
96   7756.0   3299.0   7279.0   12778.0   34088.0   70694.0   97387.0
97   10854.0   3132.0   6540.0   13347.0   35023.0   71175.0   96642.0
98   10221.0   3356.0   6341.0   13012.0   34388.0   71184.0   97884.0
99   11429.0   2996.0   6226.0   11961.0   32819.0   69462.0   101926.0
